id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,infrastructure_index,parking_count,energy_eff,price_avg,ceiling_height,guest_parking_count
43122,47,г. Мурино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МУРИНСКИЙ ПОСАД 5,60.0585,30.4642,Типовой,2024-06-30,1.0,0.0,0.0,0,Другое,7,20.0,Не нормируется,,,0.0
43123,47,г. Мурино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МУРИНСКИЙ ПОСАД 6,60.0576,30.4619,Комфорт,2024-09-30,18.0,1169.0,45885.81,0,Другое,7,0.0,D,139698.0,"2,55 - 3,2",114.0
43124,47,г. Мурино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МУРИНСКИЙ ПОСАД 6,60.0577,30.4623,Типовой,2024-09-30,1.0,0.0,0.0,0,Другое,7,20.0,Не нормируется,,,0.0
19305,47,"гп Новоселье, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВОСЕЛЬЕ,59.8078,30.0669,Комфорт,2020-11-06,12.0,380.0,15034.21,0,Панель,5,0.0,B,72625.0,,
19306,47,"гп Новоселье, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВОСЕЛЬЕ,59.808,30.0689,Комфорт,2020-11-06,12.0,380.0,15037.94,0,Панель,5,0.0,B,72657.0,,
40111,47,"п Бугры, корпус 26",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ ГОРИЗОНТЫ 5,60.0687,30.3938,Комфорт,2023-09-30,16.0,553.0,19107.78,0,Другое,6,0.0,B,111439.0,"2,54 - 2,74",15.0
40112,47,"п Бугры, корпус 27",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ ГОРИЗОНТЫ 5,60.0687,30.3938,Комфорт,2023-09-30,16.0,359.0,12793.33,0,Другое,6,0.0,B,109900.0,"2,54 - 2,74",0.0
40113,47,"п Бугры, корпус 29 многоэтажная автостоянка",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ ГОРИЗОНТЫ 5,60.0687,30.3938,Комфорт,2023-09-30,5.0,0.0,0.0,0,Другое,6,200.0,Не нормируется,,,0.0
40114,47,"п Бугры, корпус 24",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ ГОРИЗОНТЫ 5,60.0687,30.3938,Комфорт,2024-03-31,16.0,350.0,11870.04,0,Другое,6,0.0,B,,"2,54 - 2,74",14.0
40115,47,"п Бугры, корпус 25",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ ГОРИЗОНТЫ 5,60.0687,30.3938,Комфорт,2024-03-31,21.0,1032.0,35523.02,0,Другое,6,0.0,B,126886.0,"2,54 - 2,74",26.0
40116,47,"п Бугры, корпус 28",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ ГОРИЗОНТЫ 5,60.0687,30.3938,Комфорт,2024-03-31,5.0,0.0,0.0,0,Другое,6,200.0,Не нормируется,,,0.0
35558,47,"гп Новоселье, ул Парадная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ КВАРТАЛЫ,59.8092,30.0918,Комфорт,2022-09-30,9.0,504.0,22880.73,0,Монолит-кирпич,5,0.0,B,104115.0,"2,7 - 3,6",126.0
38105,47,"гп Новоселье, улица Парадная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВЫЕ ТЕРРИТОРИИ,59.8094,30.0945,Комфорт,2023-06-30,9.0,504.0,22782.08,0,Монолит-кирпич,5,0.0,B,111608.0,"2,7 - 3,6",123.0
39662,47,"г Гатчина, шоссе Пушкинское",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НЭК ХОЛДИНГ,59.58,30.1404,Комфорт,2023-12-31,12.0,211.0,13574.19,0,Панель,8,80.0,C,95667.0,"2,85",6.0
45233,47,"гп Новоселье, улица Парадная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОПТИМУМ-СТРОЙ НОВОСЕЛЬЕ,59.8075,30.0896,Комфорт,2024-03-31,9.0,504.0,22832.3,0,Монолит-кирпич,5,0.0,B,118000.0,"2,7 - 3,6",115.0
16654,47,"аллея Каштановая, д. 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОТДЕЛСТРОЙ,59.9162,30.5107,Комфорт,2019-03-05,21.0,962.0,42981.3,0,Монолит-кирпич,8,0.0,B,,,
16649,47,"Кудрово, улица Областная, д. 5, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОТДЕЛСТРОЙ,59.9185,30.5094,Комфорт,2020-05-08,26.0,638.0,28976.1,0,Монолит-кирпич,8,0.0,B,93929.0,,
16650,47,"Кудрово, улица Областная, д. 5, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОТДЕЛСТРОЙ,59.9177,30.5081,Комфорт,2020-05-08,9.0,93.0,4050.85,0,Монолит-кирпич,8,0.0,B,93819.0,,
16651,47,"Кудрово, улица Областная, д. 5, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОТДЕЛСТРОЙ,59.9179,30.5092,Комфорт,2020-05-08,26.0,200.0,8377.12,0,Монолит-кирпич,8,0.0,B,92638.0,,
16653,47,"Кудрово, улица Областная, д. 5, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОТДЕЛСТРОЙ,59.9176,30.5102,Комфорт,2020-05-08,12.0,106.0,4525.75,0,Монолит-кирпич,8,0.0,B,94795.0,,
16652,47,"Кудрово, улица Областная, д. 5, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОТДЕЛСТРОЙ,59.917,30.509,Комфорт,2020-05-08,22.0,508.0,22521.07,0,Монолит-кирпич,8,0.0,B,90240.0,,
45696,47,"г. Мурино, ул Оборонная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОХТИНСКИЙ,60.0434,30.4602,Типовой,2024-06-30,23.0,1565.0,69665.9,0,Монолит,6,211.0,A,,"2,8 - 3",43.0
32374,47,"город Мурино, Земли САОЗТ ""Ручьи"", блок-секция Корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПЕТРОСТРОЙ-МУРИНО,60.0625,30.437,Типовой,2022-12-31,20.0,884.0,23957.94,0,Панель,7,0.0,B,72549.0,"2,56",26.0
32375,47,"город Мурино, Земли САОЗТ ""Ручьи"", блок-секция Корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПЕТРОСТРОЙ-МУРИНО,60.0625,30.437,Типовой,2022-12-31,17.0,168.0,4971.84,0,Панель,7,0.0,B,91846.0,"2,56",0.0
32376,47,"город Мурино, Земли САОЗТ ""Ручьи"", блок-секция Корпус 3 с встроенно-пристроенным ДОУ",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПЕТРОСТРОЙ-МУРИНО,60.0625,30.437,Типовой,2022-12-31,17.0,557.0,15202.18,0,Панель,7,0.0,B,,"2,56",4.0
32378,47,"город Мурино, Земли САОЗТ ""Ручьи"", блок-секция Гараж. Корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПЕТРОСТРОЙ-МУРИНО,60.0625,30.437,Типовой,2022-12-31,1.0,0.0,0.0,0,Панель,7,0.0,B,,,0.0
32377,47,"город Мурино, Земли САОЗТ ""Ручьи"", блок-секция Корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПЕТРОСТРОЙ-МУРИНО,60.0625,30.437,Типовой,2022-12-31,17.0,546.0,14878.85,0,Панель,7,0.0,B,78918.0,"2,56",0.0
42721,47,"д Новосаратовка, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРАВОБЕРЕЖНЫЙ 1,59.8465,30.5368,Комфорт,2024-06-30,23.0,604.0,23129.91,0,Другое,1,0.0,C,120992.0,"2,75",32.0
42722,47,"д Новосаратовка, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРАВОБЕРЕЖНЫЙ 1,59.8462,30.5378,Комфорт,2024-06-30,10.0,144.0,7292.36,0,Другое,1,0.0,C,124680.0,"2,75",12.0
42723,47,"д Новосаратовка, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРАВОБЕРЕЖНЫЙ 1,59.8457,30.5383,Комфорт,2024-09-30,23.0,571.0,23418.26,0,Другое,1,0.0,C,129833.0,"2,75",101.0
42724,47,"д Новосаратовка, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРАВОБЕРЕЖНЫЙ 1,59.8455,30.538,Комфорт,2024-09-30,10.0,48.0,2428.16,0,Другое,1,0.0,C,126660.0,"2,75",11.0
42727,47,"д Новосаратовка, корпус 7",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРАВОБЕРЕЖНЫЙ 1,59.8441,30.5412,Комфорт,2024-12-31,23.0,604.0,23109.91,0,Другое,1,0.0,C,121509.0,"2,75",47.0
42725,47,"д Новосаратовка, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРАВОБЕРЕЖНЫЙ 1,59.8449,30.5382,Комфорт,2024-12-31,23.0,571.0,23399.12,0,Другое,1,0.0,C,119300.0,"2,75",47.0
42726,47,"д Новосаратовка, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРАВОБЕРЕЖНЫЙ 1,59.8446,30.5398,Типовой,2024-12-31,10.0,48.0,2428.16,0,Другое,1,0.0,C,127960.0,"2,75",6.0
37297,47,"г Кингисепп, Жукова, д. 18",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРОГРЕССТРОЙ,59.3831,28.6038,Типовой,2022-12-31,9.0,72.0,3570.02,0,Монолит-кирпич,1,0.0,B,88184.0,"2,7",46.0
37295,47,"г Кингисепп, Жукова, д. 18А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРОГРЕССТРОЙ,59.3831,28.6038,Типовой,2023-06-30,9.0,90.0,4485.6,0,Монолит-кирпич,1,0.0,B,84347.0,"2,7",52.0
37296,47,"г Кингисепп, Жукова, д. 18А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ПРОГРЕССТРОЙ,59.3831,28.6038,Типовой,2023-06-30,9.0,90.0,3772.86,0,Монолит-кирпич,1,0.0,B,92500.0,"2,7",52.0
17597,47,"Новое Девяткино, улица Озерная, д. 10",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК РУССКАЯ СКАЗКА,60.0531,30.4789,Типовой,2019-08-05,22.0,1020.0,36566.67,0,Кирпич,6,0.0,B,,,
44019,47,"г Коммунар, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЗЛК-ЮГ,59.6435,30.4304,Типовой,2023-06-30,10.0,107.0,3683.75,0,Монолит-кирпич,1,0.0,B,114935.0,"2,75",0.0
44020,47,"г Коммунар, корпус 7а",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЗЛК-ЮГ,59.6438,30.4305,Типовой,2023-09-30,10.0,223.0,7631.22,0,Монолит-кирпич,1,0.0,B,118727.0,"2,75",0.0
44021,47,"г Коммунар, корпус 7б",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЗЛК-ЮГ,59.6437,30.4309,Типовой,2023-12-31,10.0,223.0,7631.22,0,Монолит-кирпич,1,0.0,B,89989.0,"2,75",0.0
44022,47,"г Коммунар, корпус 8",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СЗЛК-ЮГ,59.6439,30.4314,Типовой,2024-03-31,10.0,96.0,3309.73,0,Монолит-кирпич,1,0.0,B,94000.0,"2,75",0.0
31819,47,"г Тосно, ул Островского, д. 1б",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СПУТНИК,59.5498,30.8554,Типовой,2022-06-30,12.0,194.0,9010.8,0,Монолит-кирпич,6,0.0,B,62084.0,"2,76",68.0
14021,47,"г Никольское, ул Первомайская, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СПУТНИК ГРУПП,59.7077,30.7814,Комфорт,2021-01-26,16.0,204.0,7522.08,0,Монолит-кирпич,5,0.0,B,48536.0,"2,64 - 3,26",72.0
17253,47,"гп Новоселье, ш Красносельское, д. 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8106,30.0789,Комфорт,2018-07-25,12.0,594.0,29056.26,0,Другое,5,0.0,B,71184.0,,
23434,47,"гп Новоселье, улица Невская, д. 10/5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8103,30.0863,Комфорт,2019-12-19,9.0,183.0,10992.16,0,Другое,5,0.0,C,79680.0,,
23440,47,"гп Новоселье, улица Невская, д. 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8099,30.0815,Комфорт,2021-03-15,9.0,259.0,14944.86,0,Другое,5,0.0,C,88683.0,"2,7",34.0
23441,47,"гп Новоселье, улица Невская, д. 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8099,30.0838,Комфорт,2021-03-15,9.0,259.0,14944.86,0,Другое,5,0.0,C,90265.0,"2,7",25.0
37294,47,"гп Новоселье, улица Невская",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8085,30.0818,Комфорт,2022-01-24,9.0,306.0,17154.4,0,Другое,1,0.0,D,98471.0,"2,7 - 4,6",21.0
37293,47,"гп Новоселье, улица Невская",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8087,30.0863,Комфорт,2022-01-24,9.0,168.0,10187.51,0,Другое,1,0.0,D,100170.0,"2,7 - 4,7",37.0
45078,47,"гп Новоселье, шоссе Красносельское, д. Участок №4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8109,30.0773,Комфорт,2023-03-31,6.0,0.0,0.0,0,Другое,5,258.0,Не нормируется,,,0.0
43936,47,"гп Новоселье, ул Адмиралтейская, д. Участок 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8077,30.0868,Комфорт,2023-06-30,7.0,212.0,12750.7,0,Другое,5,0.0,B,125520.0,"2,7",19.0
43937,47,"гп Новоселье, ул Адмиралтейская, д. Участок 11",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8069,30.0876,Комфорт,2024-03-31,7.0,239.0,14449.8,0,Другое,5,0.0,B,120000.0,"2,7",29.0
41281,47,"гп Новоселье, ш Красносельское",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8076,30.0806,Комфорт,2023-03-31,12.0,540.0,30362.21,0,Другое,5,0.0,D,123118.0,"2,7 - 3,1",60.0
41313,47,"гп Новоселье, ул Невская",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТ-НОВОСЕЛЬЕ,59.8086,30.084,Комфорт,2023-03-31,9.0,316.0,18037.1,0,Другое,5,0.0,D,115703.0,"2,7",26.0
5111,47,"г. Кудрово, микрорайон «Новый Оккервиль», строительная позиция №5 (Лот 5)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТРОИТЕЛЬНЫЙ ТРЕСТ,59.918,30.5172,Комфорт,2018-08-10,24.0,692.0,37865.41,0,Монолит-кирпич,7,0.0,C,81870.0,,
5118,47,"г. Кудрово, микрорайон «Новый Оккервиль», строительная позиция 7-21 (Лот №7-21)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТРОИТЕЛЬНЫЙ ТРЕСТ,59.9178,30.5146,Комфорт,2020-02-25,26.0,1205.0,71166.57,0,Другое,7,0.0,B,81883.0,,
5114,47,г. Кудрово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТРОИТЕЛЬНЫЙ ТРЕСТ,59.918,30.5119,Комфорт,2021-09-16,28.0,869.0,51060.05,0,Другое,8,274.0,C,97861.0,"2,5 - 2,7",42.0
17848,47,"г Гатчина, улица Чкалова, д. 22б",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СТРОЙКОМ,59.5593,30.1246,Комфорт,2021-12-16,3.0,15.0,1133.73,0,Кирпич,9,0.0,B,93800.0,3,0.0
24251,47,"г Гатчина, проезд Шведский, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕТРОКОМИНВЕСТ,59.5815,30.1453,Комфорт,2020-08-21,10.0,172.0,8857.95,0,Другое,7,0.0,C,79633.0,,
24253,47,"г Гатчина, улица Чехова, д. 43, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕТРОКОМИНВЕСТ,59.5805,30.1479,Комфорт,2020-12-25,13.0,303.0,12665.87,0,Другое,7,0.0,C,83127.0,"2,73 - 3,03",0.0
38027,47,"г Гатчина, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕТРОКОМИНВЕСТ,59.5785,30.1466,Комфорт,2022-12-31,10.0,120.0,6526.18,0,Другое,8,0.0,A,116420.0,"2,72 - 3,02",0.0
24254,47,"г Гатчина, улица Чехова, д. 43",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕТРОКОМИНВЕСТ,59.5802,30.1479,Комфорт,2021-04-21,10.0,205.0,8643.28,0,Другое,8,0.0,B,88435.0,"2,73 - 3,03",0.0
38028,47,"г Гатчина, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕТРОКОМИНВЕСТ,59.5785,30.1463,Комфорт,2022-12-31,9.0,47.0,2210.05,0,Другое,8,0.0,B,133305.0,"2,72 - 3,02",0.0
38029,47,"г Гатчина, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕТРОКОМИНВЕСТ,59.579,30.1466,Комфорт,2023-09-30,10.0,230.0,11539.25,0,Другое,8,0.0,B,124501.0,"2,72 - 3,02",0.0
38030,47,"г Гатчина, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УПРАВЛЯЮЩАЯ КОМПАНИЯ ПЕТРОКОМИНВЕСТ,59.5788,30.1464,Комфорт,2023-09-30,10.0,62.0,2954.48,0,Другое,8,0.0,B,133841.0,"2,72 - 3,02",0.0
40057,47,д Новое Девяткино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЧЕРНИКА,60.0576,30.482,Комфорт,2022-12-31,10.0,96.0,3936.3,0,Панель,7,0.0,B,110718.0,"2,7",14.0
6899,47,"Поселок городского типа Новогорелово, д. 30, корпус 1и2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.7883,30.1661,Типовой,2019-09-25,15.0,377.0,17644.63,0,Блоки,7,0.0,D,67088.0,,
6997,47,"п Новогорелово, д. 32",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.788,30.168,Типовой,2020-03-04,16.0,270.0,12954.48,0,Другое,7,0.0,B,68888.0,,
35626,47,п Новогорелово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.7854,30.1633,Типовой,2021-11-09,13.0,192.0,9970.56,0,Панель,7,0.0,B,98736.0,"2,58",35.0
44623,47,гп Новоселье,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.8101,30.0512,Комфорт,2023-09-30,13.0,973.0,40573.68,0,Блоки,3,0.0,B,136138.0,"2,67",213.0
36776,47,п Новогорелово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.7857,30.1654,Типовой,2022-03-31,13.0,824.0,37017.39,0,Блоки,5,0.0,B,115450.0,"2,69",153.0
44624,47,гп Новоселье,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.8101,30.0512,Комфорт,2023-12-31,13.0,637.0,26179.95,0,Блоки,3,499.0,B,,"2,67",41.0
44625,47,гп Новоселье,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.8078,30.0564,Комфорт,2023-12-31,13.0,492.0,21597.1,0,Блоки,4,499.0,B,,"2,67",44.0
44626,47,гп Новоселье,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКАВРОРА,59.8086,30.0509,Комфорт,2024-09-30,13.0,527.0,23792.71,0,Блоки,3,499.0,A,,"2,67",40.0
29462,47,"г. Кудрово, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ СПБ,59.9206,30.5183,Комфорт,2021-02-15,13.0,380.0,16789.79,0,Монолит-кирпич,7,0.0,B,97077.0,"3,04",55.0
35627,47,г. Кудрово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ СПБ,59.9187,30.5205,Комфорт,2022-06-30,13.0,403.0,16224.02,0,Монолит-кирпич,7,0.0,B,108255.0,"3,04",33.0
37188,47,г. Кудрово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ СПБ,59.9196,30.5185,Комфорт,2023-03-31,13.0,479.0,18735.88,0,Монолит-кирпич,7,0.0,B,114112.0,"3,04",12.0
37189,47,г. Кудрово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ СПБ,59.92,30.5201,Комфорт,2023-03-31,13.0,479.0,18748.86,0,Монолит-кирпич,7,28.0,B,115688.0,"3,04",12.0
41248,47,г. Кудрово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЕВРОИНВЕСТ КУДРОВО,59.9237,30.5188,Комфорт,2024-03-31,13.0,875.0,33227.79,0,Монолит-кирпич,7,0.0,B,162892.0,3,154.0
39144,47,"г. Кудрово, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЕВРОИНВЕСТ КУДРОВО,59.9234,30.5183,Комфорт,2023-09-30,13.0,767.0,30384.45,0,Монолит-кирпич,7,0.0,B,147863.0,3,154.0
42315,47,д Кудрово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЕВРОИНВЕСТ КУДРОВО,59.9229,30.5212,Комфорт,2024-09-30,13.0,622.0,26597.0,0,Монолит-кирпич,7,0.0,B,167072.0,3,22.0
13895,47,"п Мурино, корпус 1",СЗЛК,60.0613,30.4401,Типовой,2020-10-19,24.0,254.0,9707.64,0,Монолит-кирпич,6,0.0,B,76879.0,"2,6",99.0
13893,47,"п Мурино, корпус 2",СЗЛК,60.061,30.4415,Типовой,2020-10-19,24.0,254.0,9707.64,0,Монолит-кирпич,6,0.0,B,77547.0,"2,6",91.0
13894,47,"п Мурино, корпус 3",СЗЛК,60.0607,30.4442,Типовой,2020-12-03,24.0,254.0,9707.64,0,Монолит-кирпич,6,0.0,B,80104.0,"2,6",93.0
40330,47,"г. Кудрово, д. Б/н",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКНОВАЯ ЛИНИЯ,59.9084,30.5135,Комфорт,2023-12-31,13.0,649.0,25381.88,0,Монолит-кирпич,7,40.0,A,132946.0,"2,7",53.0
40331,47,"г. Кудрово, д. Б/н",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКНОВАЯ ЛИНИЯ,59.9084,30.5135,Комфорт,2023-12-31,13.0,341.0,12100.91,0,Монолит-кирпич,7,0.0,A,130547.0,"2,7",44.0
43426,47,"п Тельмана, корпус 6Г",CПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СОЮЗ-СЕВЕР,59.7279,30.6207,Типовой,2023-12-31,17.0,396.0,19253.5,0,Панель,7,0.0,B,110319.0,"2,69",108.0
39660,47,"п Тельмана, корпус 6Б",CПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СОЮЗ-СЕВЕР,59.7277,30.6195,Типовой,2023-09-30,17.0,71.0,4442.3,0,Панель,7,0.0,B,102625.0,"2,69",59.0
39661,47,"п Тельмана, корпус 6А",CПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК СОЮЗ-СЕВЕР,59.7277,30.6196,Типовой,2023-09-30,17.0,429.0,20104.0,0,Панель,7,0.0,B,107152.0,"2,69",264.0
40371,47,гп Новоселье,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКСТРОЙ-ЭКСПЕРТ,59.809,30.0775,Типовой,2023-06-30,13.0,605.0,25523.1,0,Другое,5,0.0,A+,110485.0,"2,68",0.0
41857,47,"массив в районе деревни Янино, корпус 10",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЭКСТРАГРАД,59.9349,30.6173,Типовой,2023-12-31,13.0,207.0,9629.1,0,Другое,3,0.0,A+,101277.0,"2,68 - 3,49",11.0
40228,47,"г. Кудрово, ул Центральная, корпус 1.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЭКСТРАГРАД,59.9094,30.5086,Типовой,2023-06-30,13.0,132.0,5482.2,0,Другое,8,0.0,A+,132049.0,"2,9",0.0
42773,47,"г. Кудрово, корпус 2.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЭКСТРАГРАД,59.9085,30.5098,Типовой,2023-12-31,13.0,260.0,10897.8,0,Другое,8,0.0,A,138849.0,"2,68 - 3,8",0.0
40229,47,"г. Кудрово, ул Центральная, корпус 1.2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЭКСТРАГРАД,59.9094,30.5086,Типовой,2023-06-30,13.0,121.0,5475.6,0,Другое,8,0.0,A+,131695.0,"2,9",0.0
41858,47,"массив в районе деревни Янино, корпус 11",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИКЭКСТРАГРАД,59.9345,30.617,Типовой,2023-12-31,13.0,439.0,17819.3,0,Другое,3,0.0,A+,107719.0,"2,68 - 3,93",10.0
