id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,transport_dist_index,infrastructure_index,parking_count,energy_eff,price_avg,ceiling_height,guest_parking_count
14032,77,"г Москва, улица Бибиревская, вл. 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.8799,37.597,Комфорт,2019-10-25,22.0,0.0,0.0,0,Монолит-кирпич,6.0,9,55.0,B,109994.0,,
23065,77,"д Тупиково, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5117,37.352,Комфорт,2021-04-12,15.0,320.0,14973.89,0,Монолит-кирпич,1.0,6,0.0,A,86035.0,"2,72",44.0
23121,77,"д Тупиково, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5104,37.3483,Комфорт,2021-08-12,16.0,320.0,14990.42,0,Монолит-кирпич,1.0,7,0.0,C,90806.0,"2,72",44.0
23063,77,"д Тупиково, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5123,37.3531,Типовой,2021-04-07,17.0,352.0,15995.95,0,Монолит-кирпич,1.0,6,0.0,A,82805.0,"2,72",48.0
26655,77,"д Тупиково, корпус 7",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5092,37.3453,Комфорт,2021-09-14,13.0,281.0,10533.29,0,Монолит-кирпич,1.0,7,0.0,C,120381.0,"2,72",34.0
26656,77,"д Тупиково, корпус 8",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5093,37.3441,Комфорт,2021-09-14,14.0,368.0,15242.09,0,Монолит-кирпич,1.0,7,0.0,C,104652.0,"2,72",45.0
26657,77,"д Тупиково, корпус 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.509,37.3434,Комфорт,2021-09-29,15.0,338.0,14484.08,0,Монолит-кирпич,1.0,7,0.0,C,104334.0,"2,72",42.0
26658,77,"д Тупиково, корпус 10",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5087,37.3424,Комфорт,2021-09-29,16.0,513.0,20528.1,0,Монолит-кирпич,1.0,7,0.0,C,106829.0,"2,72",60.0
23110,77,"д Тупиково, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5113,37.3512,Комфорт,2021-04-19,14.0,219.0,10250.91,0,Монолит-кирпич,1.0,6,0.0,A,94566.0,"2,72",31.0
23111,77,"д Тупиково, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5113,37.35,Комфорт,2021-04-13,14.0,251.0,12610.95,0,Монолит-кирпич,1.0,6,0.0,A,75595.0,"2,72",36.0
23124,77,"д Тупиково, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5106,37.3497,Комфорт,2021-07-30,15.0,247.0,10134.9,0,Монолит-кирпич,1.0,6,0.0,C,93439.0,"2,72",32.0
16761,77,"д Столбово, корпус 7",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5402,37.4587,Комфорт,2021-01-27,12.0,420.0,20346.4,0,Монолит-кирпич,1.0,4,0.0,B,84387.0,"2,72",59.0
23115,77,"д Столбово, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5397,37.4535,Комфорт,2021-06-21,12.0,507.0,23371.02,0,Монолит-кирпич,1.0,4,0.0,A,95171.0,"2,72",83.0
16760,77,"г Столбово, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.541,37.4563,Комфорт,2021-01-27,14.0,407.0,18170.56,0,Монолит-кирпич,1.0,4,0.0,A,80368.0,"2,72",37.0
23120,77,"д Столбово, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5397,37.4522,Комфорт,2021-04-13,14.0,244.0,12633.96,0,Монолит-кирпич,1.0,4,0.0,A,86520.0,"2,72",41.0
24857,77,"д Столбово, корпус 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.542,37.4568,Комфорт,2021-12-15,14.0,366.0,17872.2,0,Монолит-кирпич,1.0,4,0.0,C,106300.0,"2,72",29.0
24856,77,"д Столбово, корпус 8",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5423,37.4554,Комфорт,2021-12-17,13.0,343.0,16264.5,0,Монолит-кирпич,1.0,4,0.0,B,101626.0,"2,72",39.0
16762,77,"д Столбово, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5404,37.4572,Комфорт,2021-01-27,14.0,423.0,19739.4,0,Монолит-кирпич,1.0,4,0.0,B,93359.0,"2,72",57.0
16763,77,"д Столбово, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5409,37.4551,Комфорт,2021-01-27,14.0,368.0,16452.52,0,Монолит-кирпич,2.0,3,0.0,A,111558.0,"2,72",66.0
23113,77,"д Столбово, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5409,37.4526,Комфорт,2021-03-05,14.0,152.0,7653.8,0,Монолит-кирпич,1.0,3,0.0,A,111691.0,"2,72",21.0
36873,77,"г Москва, корпус 13",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5089,37.3385,Комфорт,2022-12-31,18.0,349.0,13821.98,0,Монолит-кирпич,1.0,7,0.0,C,159931.0,"2,72",27.0
42266,77,д Столбово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5448,37.4568,Комфорт,2023-09-30,17.0,608.0,25347.1,0,Монолит-кирпич,1.0,4,0.0,A,164126.0,"2,72",46.0
35082,77,"д Столбово, корпус 16",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.544,37.4583,Комфорт,2022-06-30,10.0,376.0,14108.6,0,Монолит-кирпич,1.0,5,0.0,C,140478.0,"2,72",49.0
44338,77,"д Столбово, корпус 18-19",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5418,37.4585,Комфорт,2024-12-31,17.0,1069.0,44641.1,0,Монолит-кирпич,1.0,5,0.0,B,206984.0,"2,72",84.0
35079,77,"д Тупиково, корпус 11",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5089,37.3412,Комфорт,2022-06-30,18.0,638.0,24606.36,0,Монолит-кирпич,1.0,7,0.0,C,152523.0,"2,72",75.0
35081,77,"д Столбово, корпус 12",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5438,37.4569,Комфорт,2022-06-30,15.0,605.0,23635.3,0,Монолит-кирпич,1.0,4,0.0,C,171242.0,"2,72",50.0
36874,77,"г Москва, корпус 14",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5093,37.3371,Комфорт,2022-12-31,18.0,326.0,12774.84,0,Монолит-кирпич,1.0,7,0.0,C,152182.0,"2,72",25.0
35080,77,"д Тупиково, корпус 12",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5092,37.3403,Комфорт,2022-06-30,18.0,729.0,28560.13,0,Монолит-кирпич,1.0,7,0.0,C,150071.0,"2,72",85.0
36875,77,"г Москва, корпус 15",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.5096,37.3383,Комфорт,2022-12-31,18.0,128.0,6603.49,0,Монолит-кирпич,1.0,7,0.0,C,147436.0,"2,72",13.0
36876,77,г Москва,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ИПОТЕЧНЫЙ ЦЕНТР-МИЦ,55.509,37.338,Комфорт,2023-06-30,1.0,0.0,0.0,0,Монолит-кирпич,1.0,7,99.0,Не нормируется,60377.0,,0.0
44784,77,"г Москва, район Покровское-Стрешнево, шоссе Волоколамское, корпус 2, вл. 81, блок-секция Башня Север",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ,55.8259,37.4132,Бизнес,2022-09-30,26.0,0.0,0.0,0,Монолит-кирпич,6.0,7,0.0,A+,223353.0,,0.0
44785,77,"г Москва, район Покровское-Стрешнево, шоссе Волоколамское, корпус 2, вл. 81, блок-секция Башня Юг, Башня Запад, подземный паркинг",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ,55.8257,37.4121,Бизнес,2022-06-30,26.0,0.0,0.0,0,Монолит-кирпич,6.0,7,228.0,A+,208739.0,,0.0
44786,77,"г Москва, район Покровское-Стрешнево, шоссе Волоколамское, корпус 2, вл. 81, блок-секция Апарт-отель с консьерж-сервисом.Корпус 1, Корпус 2, подземный паркинг",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ,55.8262,37.4141,Бизнес,2024-03-31,25.0,0.0,0.0,0,Монолит-кирпич,6.0,7,19.0,A+,262654.0,,0.0
8843,77,город Москва,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОНЕТЧИК,55.7432,37.4216,Бизнес,2019-01-09,28.0,916.0,72780.6,0,Другое,6.0,9,1004.0,Не нормируется,,,
8833,77,"г Москва, район Кунцево, улица Академика Павлова, д. 28,30,32,34 кв. 7 (на месте сноса жилых домов)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОНЕТЧИК,55.7461,37.4075,Типовой,2020-12-30,30.0,855.0,59100.0,0,Монолит-кирпич,5.0,9,640.0,A,184473.0,,
9253,77,"г Москва, район Кунцево, Академика Павлова, д. 40, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОНЕТЧИК,55.7438,37.4071,Типовой,2021-05-11,28.0,305.0,20700.0,0,Панель,6.0,9,233.0,A,213764.0,"2,85",49.0
18185,77,"г Москва, район Кунцево, улица Молодогвардейская",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОНЕТЧИК,55.7365,37.4186,Типовой,2021-08-31,23.0,630.0,32531.1,0,Другое,6.0,9,260.0,A,243321.0,"2,62",73.0
35151,77,"г Москва, район Кунцево, улица Молодогвардейская",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОНЕТЧИК,55.7342,37.4206,Типовой,2022-01-12,18.0,173.0,9673.8,0,Другое,6.0,9,0.0,B,,"2,59 - 3,48",9.0
34938,77,"г Москва, район Кунцево, ул Ивана Франко, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОНЕТЧИК,55.7281,37.4346,Типовой,2022-09-30,27.0,243.0,13191.6,0,Другое,7.0,9,0.0,A+,,"2,66 - 3,67",12.0
18584,77,"г Москва, район Москворечье-Сабурово, проезд Каширский, корпус 1, вл. 25",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКАЯ КОМПАНИЯ ПИОНЕР,55.6547,37.6244,Комфорт,2021-10-15,24.0,176.0,10460.5,0,Монолит-кирпич,7.0,10,0.0,A,162487.0,"2,87",49.0
35150,77,"г Москва, проезд Каширский, корпус 2, вл. 25; 25/1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКАЯ КОМПАНИЯ ПИОНЕР,55.654,37.6244,Комфорт,2022-12-31,29.0,270.0,14432.66,0,Монолит-кирпич,7.0,9,0.0,A,204337.0,"2,87",6.0
18582,77,"г Москва, район Москворечье-Сабурово, проезд Каширский, корпус 3, вл. 25",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКАЯ КОМПАНИЯ ПИОНЕР,55.6536,37.6257,Комфорт,2021-10-15,24.0,168.0,10288.8,0,Монолит-кирпич,6.0,9,0.0,A,138160.0,"2,87",49.0
18583,77,"г Москва, район Москворечье-Сабурово, проезд Каширский, корпус 4, вл. 25",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКАЯ КОМПАНИЯ ПИОНЕР,55.6535,37.6269,Комфорт,2021-10-15,24.0,168.0,10056.3,0,Монолит-кирпич,6.0,10,0.0,A,150291.0,"2,87",49.0
18581,77,"г Москва, район Москворечье-Сабурово, проезд Каширский, корпус 5, вл. 25",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКАЯ КОМПАНИЯ ПИОНЕР,55.6542,37.626,Комфорт,2021-10-15,24.0,176.0,10470.0,0,Монолит-кирпич,6.0,10,0.0,A,169930.0,"2,87",49.0
29607,77,"г Москва, улица Большая Почтовая, вл. 30, 34",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ТКАЦКО-ОТДЕЛОЧНЫЙ КОМБИНАТ,55.7795,37.7002,Бизнес,2019-12-03,18.0,187.0,17414.7,0,Кирпич,7.0,9,137.0,A,220355.0,,
3880,77,"г Москва, район Басманный, улица Большая Почтовая, вл. 30,34",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ТКАЦКО-ОТДЕЛОЧНЫЙ КОМБИНАТ,55.7795,37.6988,Бизнес,2021-03-31,13.0,249.0,20430.6,0,Монолит-кирпич,7.0,9,153.0,A,231641.0,"3,34 - 3,4",8.0
25869,77,"г Москва, район Басманный, улица Большая Почтовая, вл. 30, 34",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ТКАЦКО-ОТДЕЛОЧНЫЙ КОМБИНАТ,55.7801,37.699,Бизнес,2021-05-24,12.0,244.0,19209.7,0,Монолит-кирпич,7.0,9,184.0,A,265831.0,"3,34 - 3,79",9.0
37489,77,"район Басманный, улица Большая Почтовая, строение 2, 3, вл. 24, блок-секция 4 этап строительства (корпуса К14 с 1-этажной пристройкой 14а, К15, 1-уровневая подземная автостоянка под корпусами К14, 14а, К15)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ТКАЦКО-ОТДЕЛОЧНЫЙ КОМБИНАТ,55.7784,37.7012,Бизнес,2022-12-31,14.0,0.0,0.0,0,Монолит-кирпич,7.0,9,58.0,B,318154.0,,30.0
29608,77,"г Москва, улица Большая Почтовая, вл. 30, 34",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ТКАЦКО-ОТДЕЛОЧНЫЙ КОМБИНАТ,55.7795,37.7002,Бизнес,2019-12-03,5.0,0.0,0.0,0,Кирпич,7.0,9,0.0,A,,,
29609,77,"г Москва, Улица Большая Почтовая, вл. 30, 34",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСКОВСКИЙ ТКАЦКО-ОТДЕЛОЧНЫЙ КОМБИНАТ,55.7795,37.7002,Бизнес,2019-12-03,3.0,0.0,0.0,0,Кирпич,7.0,9,0.0,A,,,
2607,77,"город Москва, улица Донецкая, вл. 30",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОССТРОЙСНАБ,55.6456,37.7072,Комфорт,2019-01-25,33.0,894.0,43384.6,0,Монолит-кирпич,5.0,8,90.0,A,,,
23388,77,"г Москва, улица Донецкая, вл. 30",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОССТРОЙСНАБ,55.6465,37.7061,Комфорт,2018-12-21,33.0,979.0,43568.0,0,Монолит-кирпич,5.0,8,90.0,A,,,
5603,77,"г Москва, улица Донецкая, вл. 30",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОССТРОЙСНАБ,55.6456,37.7038,Комфорт,2020-01-14,25.0,533.0,26348.42,0,Монолит-кирпич,4.0,8,0.0,B,129499.0,,
7093,77,"г Москва, улица Донецкая, вл. 30",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОССТРОЙСНАБ,55.6445,37.7034,Комфорт,2020-06-26,25.0,569.0,28464.28,0,Монолит-кирпич,4.0,8,0.0,B,125891.0,,
7281,77,"г Москва, Донецкая, д. 30",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОССТРОЙСНАБ,55.6437,37.7018,Комфорт,2021-09-21,32.0,861.0,49689.6,0,Монолит-кирпич,4.0,8,0.0,B,137597.0,"2,7 - 2,81",52.0
43820,77,"г Москва, пер 2-й Мосфильмовский",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МОСФИЛД,55.7238,37.5234,Элитный,2024-06-30,21.0,54.0,10774.23,0,Монолит-кирпич,8.0,9,94.0,A+,688850.0,"3,5 - 4,9",3.0
45131,77,"г Москва, ул Николая Химушина, корпус 1.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МПЖБ-18,55.8214,37.7619,Типовой,2024-09-30,18.0,176.0,7264.0,0,Другое,4.0,7,0.0,C,201300.0,"2,72",52.0
45132,77,"г Москва, ул Николая Химушина, корпус 1.2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МПЖБ-18,55.8214,37.7619,Типовой,2024-09-30,34.0,512.0,19542.4,0,Другое,4.0,7,0.0,C,201300.0,"2,72",52.0
45133,77,"г Москва, ул Николая Химушина, корпус 1.3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МПЖБ-18,55.8214,37.7619,Типовой,2024-09-30,18.0,176.0,7344.0,0,Другое,4.0,7,0.0,C,201300.0,"2,72",52.0
45134,77,"г Москва, ул Николая Химушина, корпус 1.4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МПЖБ-18,55.8214,37.7619,Типовой,2024-09-30,34.0,544.0,19596.8,0,Другое,4.0,7,0.0,C,201300.0,"2,72",52.0
35845,77,"г Москва, ул Лосиноостровская, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.8478,37.7135,Комфорт,2022-06-30,26.0,620.0,25469.7,0,Другое,2.0,2,0.0,B,65922.0,"2,66 - 2,92",2.0
35846,77,"г Москва, ул Лосиноостровская, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.8483,37.7144,Комфорт,2022-06-30,26.0,592.0,25803.6,0,Другое,1.0,2,0.0,B,64428.0,"2,66 - 3,82",2.0
35847,77,"г Москва, ул Лосиноостровская, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.849,37.7153,Комфорт,2022-06-30,26.0,620.0,25556.4,0,Другое,2.0,2,0.0,B,79114.0,"2,66 - 2,92",2.0
35848,77,"г Москва, ул Лосиноостровская, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.8496,37.7166,Комфорт,2022-06-30,27.0,554.0,23504.7,0,Другое,2.0,2,0.0,B,96017.0,"2,66",1.0
35849,77,"г Москва, ул Лосиноостровская, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.8476,37.713,Типовой,2023-03-31,3.0,0.0,0.0,0,Другое,2.0,2,0.0,B,,,0.0
35850,77,"г Москва, ул Лосиноостровская, корпус Подземная автостоянка 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.8478,37.7143,Комфорт,2023-03-31,3.0,0.0,0.0,0,Другое,2.0,2,0.0,Не нормируется,,,0.0
35852,77,"г Москва, ул Лосиноостровская, корпус Подземная автостоянка 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.8492,37.7163,Комфорт,2023-03-31,3.0,0.0,0.0,0,Другое,2.0,2,0.0,Не нормируется,,,0.0
35851,77,"г Москва, ул Лосиноостровская, корпус Подземная автостоянка 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МСК ЛОСИНООСТРОВСКАЯ,55.8484,37.7152,Комфорт,2023-03-31,3.0,0.0,0.0,0,Другое,2.0,2,0.0,Не нормируется,,,0.0
39501,77,ул Леонова 1-я,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК МФЦ БОТАНИКА,55.8446,37.6369,Типовой,2024-03-31,22.0,0.0,0.0,0,Монолит-кирпич,6.0,8,0.0,C,200419.0,,246.0
33714,77,"г Москва, район Донской, пер Духовской, вл. 17А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НА МИНСКОЙ,55.7041,37.6131,Бизнес,2021-04-27,12.0,0.0,0.0,0,Монолит-кирпич,9.0,8,40.0,B,273589.0,,40.0
32290,77,"г Москва, улица Автозаводская, строение 184, вл. 23",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГАТИНО-1,55.689,37.6597,Бизнес,2022-01-10,15.0,152.0,10594.9,0,Монолит-кирпич,8.0,8,0.0,A,213227.0,"3 - 3,6",15.0
34125,77,"г Москва, улица Автозаводская, строение 438, вл. 23",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГАТИНО-2,55.6883,37.6551,Бизнес,2022-06-30,15.0,458.0,30535.1,0,Другое,8.0,8,312.0,C,227386.0,"3,15 - 3,6",22.0
35736,77,"г Москва, пр Электролитный, корпус 1, вл. 7А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГОРНЫЙ,55.6736,37.61,Бизнес,2023-03-31,28.0,223.0,14261.94,0,Другое,7.0,9,0.0,B,318925.0,"2,83 - 3,47",57.0
35737,77,"г Москва, пр Электролитный, корпус 2, вл. 7А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГОРНЫЙ,55.6738,37.609,Бизнес,2023-03-31,28.0,193.0,12632.72,0,Другое,7.0,9,0.0,A,281898.0,"2,83 - 3,47",57.0
35738,77,"г Москва, пр Электролитный, корпус 3, вл. 7А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГОРНЫЙ,55.6731,37.6093,Бизнес,2023-03-31,28.0,194.0,8771.16,0,Другое,7.0,9,684.0,A,276683.0,"2,83 - 3,47",57.0
35739,77,"г Москва, пр Электролитный, корпус 4, вл. 7А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГОРНЫЙ,55.6734,37.6082,Бизнес,2023-03-31,29.0,274.0,15850.37,0,Другое,7.0,9,0.0,B,323231.0,"2,83 - 3,32",57.0
35741,77,"г Москва, пр Электролитный, корпус 6, вл. 7А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГОРНЫЙ,55.673,37.6071,Бизнес,2023-03-31,8.0,50.0,3347.09,0,Другое,7.0,9,0.0,B,380113.0,"2,87 - 3,49",57.0
35740,77,"г Москва, пр Электролитный, корпус 5, вл. 7А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НАГОРНЫЙ,55.673,37.6076,Бизнес,2023-03-31,29.0,274.0,15852.21,0,Другое,7.0,9,0.0,A,284679.0,"2,83 - 3,32",57.0
38641,77,"проезд Окружной, д. 10Б",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВАЯ ЖИЗНЬ,55.7935,37.7408,Типовой,2023-12-31,25.0,0.0,0.0,0,Монолит-кирпич,7.0,10,35.0,A,276610.0,,38.0
40972,77,"г Москва, район Нижегородский, ул Новохохловская, вл. 15",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВОХОХЛОВСКАЯ 15,55.7281,37.7115,Типовой,2023-09-30,34.0,512.0,19734.4,0,Другое,8.0,6,0.0,A++,238513.0,"2,59",2.0
37267,77,"г Москва, ул Новохохловская, вл. 15",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВОХОХЛОВСКАЯ 15,55.7281,37.711,Типовой,2023-06-30,34.0,715.0,34208.51,0,Другое,8.0,1,122.0,A++,205600.0,"2,63",52.0
40973,77,"г Москва, район Нижегородский, ул Новохохловская, вл. 15",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК НОВОХОХЛОВСКАЯ 15,55.7281,37.7116,Типовой,2023-09-30,34.0,512.0,19734.4,0,Другое,8.0,6,128.0,A++,243811.0,"2,59",14.0
39275,77,"район Очаково-Матвеевское, ул Озёрная, корпус 1.1-1.2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ОЗЁРНАЯ 44,55.6683,37.4397,Типовой,2023-12-31,21.0,288.0,17076.7,0,Монолит,5.0,9,70.0,A,,"2,65",3.0
