id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,price_avg,infrastructure_index,parking_count,energy_eff,ceiling_height,guest_parking_count
32594,50,г Наро-Фоминск,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННАЯ КОМПАНИЯ КАСКАД,55.3859,36.7282,Бизнес,2021-11-16,14.0,324,16896.2,0,Монолит-кирпич,98701.0,8,136.0,A,"2,75",168.0
36569,50,"г Мытищи, пр-кт Новомытищинский, д. 2Б, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ ГРУП,55.9179,37.7533,Комфорт,2023-06-30,27.0,1032,55855.92,0,Монолит-кирпич,152232.0,8,394.0,A,"2,82 - 3",84.0
36570,50,"г Мытищи, пр-кт Новомытищинский, д. 2Б, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ ГРУП,55.9178,37.7531,Комфорт,2023-06-30,27.0,312,15084.48,0,Монолит-кирпич,232480.0,8,0.0,A,"2,82 - 3",84.0
25822,50,г Щелково,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ ПРОЕКТ МСК,55.9182,37.9823,Комфорт,2022-06-30,15.0,168,9937.3,0,Монолит-кирпич,68831.0,8,114.0,B,"2,7 - 3,05",88.0
19430,50,"г Мытищи, район 36, 36А, 37, корпус 10",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.9154,37.7828,Типовой,2019-07-11,26.0,574,29061.3,0,Другое,,7,0.0,A+,,
26284,50,"г Мытищи, Микрорайон 36, 36А, 37, корпус Р3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.9154,37.7885,Типовой,2019-11-06,3.0,0,0.0,0,Другое,28736.0,7,308.0,Не нормируется,,
15936,50,"г Мытищи, микрорайон 36, 36А, 37",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.9186,37.7769,Типовой,2020-01-10,5.0,0,0.0,0,Другое,32368.0,8,308.0,B,,
24652,50,"г Мытищи, Микрорайон 36, 36А, 37",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.922,37.788,Типовой,2020-01-28,26.0,288,11599.2,0,Другое,81271.0,8,0.0,B,,
19431,50,"г Мытищи, Микрорайон 36, 36А, 37, корпус 11",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.9177,37.7771,Типовой,2020-03-20,23.0,828,43284.0,0,Другое,88761.0,8,0.0,A,,
24653,50,"г Мытищи, Микрорайон 36, 36А, 37",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.9171,37.7703,Типовой,2020-12-10,26.0,792,37681.2,0,Другое,100117.0,8,0.0,A+,,
38502,50,"г Мытищи, Микрорайон 36, 36А, 37, корпус 8",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.9219,37.7883,Типовой,2022-01-13,26.0,288,11985.0,0,Другое,129240.0,1,0.0,C,"2,77",78.0
39559,50,"г Мытищи, Микрорайон 36, 36А, 37, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ-СТРОЙ,55.9189,37.7801,Комфорт,2024-03-31,26.0,636,28054.0,0,Другое,148968.0,8,0.0,C,"2,76",79.0
29166,50,"г Дубна, д. 17",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННЫЙ ДЕПАРТАМЕНТ,56.738,37.1619,Типовой,2021-01-21,14.0,263,15613.85,0,Кирпич,65699.0,7,0.0,C,"2,7",0.0
41475,50,"с/п Развилковское, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНГРАД ДЕВЕЛОПМЕНТ,55.5934,37.7587,Комфорт,2024-03-31,18.0,512,23985.5,0,Другое,153120.0,5,0.0,A+,"2,82 - 3,02",39.0
41476,50,"с/п Развилковское, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНГРАД ДЕВЕЛОПМЕНТ,55.5931,37.7601,Комфорт,2024-03-31,18.0,256,11132.8,0,Другое,150983.0,5,0.0,A,"2,82 - 3,02",16.0
35638,50,"г Лобня, улица Кольцевая, д. 12",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТЭНЕРГОСТРОЙ,56.0046,37.4857,Комфорт,2022-01-13,17.0,150,8694.0,0,Монолит-кирпич,102890.0,6,0.0,B,3,344.0
35637,50,"г Лобня, улица Калинина, д. 13",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТЭНЕРГОСТРОЙ,56.0038,37.4863,Комфорт,2022-01-13,17.0,150,8874.0,0,Монолит-кирпич,104316.0,6,0.0,B,3,345.0
20024,50,"рп Икша, улица Школьная, д. 4, литера А",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ КОМФОРТ,56.1722,37.5037,Комфорт,2022-06-30,5.0,140,6376.77,0,Монолит-кирпич,62336.0,3,0.0,C,"2,8",13.0
20025,50,"рп Икша, улица Школьная, д. 4, литера Б",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ КОМФОРТ,56.172,37.5003,Типовой,2022-06-30,3.0,0,0.0,0,Монолит-кирпич,19817.0,3,85.0,C,,0.0
24351,50,"г Люберцы, улица Кирова, мкр. 35Ж, корпус 2, блок-секция секции 4-9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯАРЕАЛ,55.6877,37.8691,Комфорт,2019-11-26,22.0,568,36362.06,0,Монолит-кирпич,93285.0,10,0.0,B,,
24400,50,"г Люберцы, улица Хлебозаводская, д. 6, строение 1, блок-секция 1,2,3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯАРЕАЛ,55.6697,37.91,Комфорт,2023-06-30,25.0,599,32825.3,0,Монолит-кирпич,87774.0,8,0.0,A,"2,7",16.0
18897,50,"г Люберцы, Кирова, д. 35, литера АБ",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯАРЕАЛ,55.6866,37.8708,Комфорт,2022-12-31,24.0,293,20350.0,0,Монолит-кирпич,115305.0,10,0.0,B,"2,7 - 4,2",23.0
28190,50,"п Битца, Ленинский муниципальный район, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИСТОРИЧЕСКИЙ РАЙОН,55.556,37.5995,Типовой,2020-12-23,26.0,504,28120.3,0,Панель,102484.0,5,0.0,C,,
30977,50,"п Битца, Ленинский муниципальный район, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИСТОРИЧЕСКИЙ РАЙОН,55.5585,37.6001,Типовой,2021-05-25,26.0,1451,72920.2,0,Панель,68040.0,5,0.0,C,"2,66",86.0
30978,50,"п Битца, Ленинский муниципальный район, корпус 22",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИСТОРИЧЕСКИЙ РАЙОН,55.5576,37.6,Типовой,2021-05-25,2.0,0,0.0,0,Другое,33528.0,5,448.0,Не нормируется,,86.0
28192,50,"п Битца, Ленинский муниципальный район, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИСТОРИЧЕСКИЙ РАЙОН,55.5558,37.5973,Типовой,2020-12-23,26.0,504,28120.3,0,Панель,87083.0,5,0.0,C,,
28191,50,"п Битца, Ленинский муниципальный район, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИСТОРИЧЕСКИЙ РАЙОН,55.5555,37.595,Типовой,2020-12-23,26.0,504,28120.3,0,Панель,99201.0,6,0.0,C,,
1318,50,"город Ивантеевка, улица Первомайская",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАЗАЧИЙ ТОРГОВЫЙ ДОМ,55.973,37.9113,Типовой,2019-01-23,18.0,148,8521.3,0,Монолит-кирпич,,8,0.0,B,,
14210,50,"г Ивантеевка, улица Заводская, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАЗАЧИЙ ТОРГОВЫЙ ДОМ,55.9703,37.8961,Типовой,2022-09-30,19.0,594,27177.8,0,Монолит-кирпич,63668.0,8,206.0,B,"2,75",113.0
25119,50,"Биокомбината, д. 13",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАПИТАЛ,55.914,38.1078,Типовой,2020-06-18,14.0,271,13020.0,0,Монолит-кирпич,43287.0,3,0.0,B,,
21959,50,д. 33,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0864,37.5115,Комфорт,2018-09-24,,79,4627.0,0,Другое,,3,0.0,Не нормируется,,
19279,50,г Мытищи,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0869,37.5144,Комфорт,2020-11-30,4.0,164,8119.6,0,Кирпич,69729.0,3,0.0,B,"2,8",51.0
44093,50,"г Мытищи, район Сухарево, д. 10",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0874,37.5134,Комфорт,2024-12-31,4.0,78,3832.01,0,Монолит-кирпич,103128.0,3,0.0,A+,"2,82",13.0
38340,50,"г Мытищи, район Сухарево, д. 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0871,37.512,Комфорт,2022-12-31,4.0,78,3831.56,0,Монолит-кирпич,84910.0,3,0.0,A+,3,30.0
19277,50,г Мытищи,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.086,37.514,Комфорт,2020-11-30,4.0,54,2533.73,0,Кирпич,69436.0,3,0.0,B,"2,8",38.0
21956,50,д. 34,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0866,37.5126,Комфорт,2018-09-24,,135,7909.1,0,Другое,,3,0.0,Не нормируется,,
44094,50,"г Мытищи, район Сухарево, д. 11",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0879,37.5132,Комфорт,2024-12-31,4.0,54,2541.83,0,Монолит-кирпич,100955.0,3,0.0,A+,"2,82",13.0
38341,50,"г Мытищи, район Сухарево, д. 7",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0885,37.5121,Комфорт,2022-12-31,4.0,137,6878.76,0,Монолит-кирпич,93458.0,3,0.0,A+,3,35.0
21958,50,д. 35,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0857,37.5126,Комфорт,2018-09-24,,60,3520.2,0,Другое,,3,0.0,Не нормируется,,
19281,50,г Мытищи,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0854,37.5146,Комфорт,2020-11-30,4.0,51,2552.64,0,Кирпич,68667.0,3,0.0,B,"2,8",38.0
44095,50,"г Мытищи, район Сухарево, д. 12",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0889,37.5136,Комфорт,2024-12-31,4.0,110,5604.47,0,Монолит-кирпич,98733.0,3,0.0,A+,"2,82",17.0
38342,50,"г Мытищи, район Сухарево, д. 8",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0874,37.5129,Комфорт,2022-12-31,4.0,51,2559.52,0,Монолит-кирпич,86002.0,3,0.0,A+,3,22.0
21957,50,д. 36,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.085,37.5131,Комфорт,2018-09-24,,40,2365.2,0,Другое,,3,0.0,Не нормируется,,
38343,50,"г Мытищи, район Сухарево, д. 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0872,37.512,Комфорт,2022-12-31,4.0,54,2541.83,0,Монолит-кирпич,89632.0,3,0.0,A+,3,22.0
19278,50,г Мытищи,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0861,37.5149,Комфорт,2020-11-30,4.0,54,2533.73,0,Кирпич,72937.0,3,0.0,B,"2,8",38.0
44096,50,"г Мытищи, район Сухарево, д. 13",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0875,37.5144,Комфорт,2024-12-31,4.0,78,3831.56,0,Монолит-кирпич,90930.0,3,0.0,A+,"2,82",13.0
19280,50,г Мытищи,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0855,37.5153,Комфорт,2020-11-30,4.0,51,2551.97,0,Кирпич,63813.0,3,0.0,B,"2,8",38.0
44097,50,"г Мытищи, район Сухарево, д. 14",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0881,37.514,Комфорт,2024-12-31,4.0,54,2541.83,0,Монолит-кирпич,105770.0,3,0.0,A+,"2,82",13.0
21961,50,д. 38,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0852,37.5139,Комфорт,2018-09-24,,40,2365.2,0,Другое,,3,0.0,Не нормируется,,
21960,50,д. 37,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,56.0857,37.5134,Комфорт,2018-09-24,,40,2310.2,0,Другое,,3,0.0,Не нормируется,,
27546,50,д Марьино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАЗАР,55.869,37.3308,Комфорт,2021-12-28,15.0,896,58623.25,0,Монолит-кирпич,132249.0,6,809.0,B,"2,8",809.0
33942,50,"г Подольск, д. 10",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,55.4814,37.5987,Комфорт,2022-06-30,7.0,101,4975.0,0,Монолит-кирпич,93659.0,2,0.0,A,"2,72 - 5,72",14.0
33943,50,"г Подольск, д. 11",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,55.4815,37.5987,Комфорт,2022-06-30,4.0,54,2278.9,0,Монолит-кирпич,77636.0,2,0.0,A,"2,72 - 3,12",7.0
33944,50,"г Подольск, д. 12",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,55.4816,37.5987,Комфорт,2022-09-30,9.0,342,15330.0,0,Монолит-кирпич,94698.0,2,0.0,A,"2,72 - 3,02",73.0
33945,50,"г Подольск, д. 13",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,55.4817,37.5987,Комфорт,2022-06-30,7.0,212,9040.0,0,Монолит-кирпич,101115.0,2,0.0,A,"2,72 - 3,02",24.0
33947,50,"г Подольск, д. 15",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,55.4819,37.5987,Комфорт,2022-06-30,9.0,314,14144.0,0,Монолит-кирпич,100339.0,2,0.0,A,"2,72",68.0
33946,50,"г Подольск, д. 14",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,55.4818,37.5987,Комфорт,2022-06-30,7.0,235,8890.0,0,Монолит-кирпич,118698.0,2,0.0,A,"2,72 - 3,32",31.0
20318,50,"п Нагорное, д. 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КИНОДЕВЕЛОПМЕНТ,55.9014,37.6393,Комфорт,2021-01-11,23.0,1035,50487.2,0,Монолит-кирпич,96900.0,7,231.0,C,,
21746,50,"п Нагорное, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КИНОДЕВЕЛОПМЕНТ,55.9032,37.6378,Комфорт,2021-12-30,23.0,680,36076.4,0,Монолит-кирпич,140252.0,6,108.0,C,"2,89",114.0
23197,50,"п Нагорное, д. 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КИНОДЕВЕЛОПМЕНТ,55.9021,37.6411,Комфорт,2021-12-30,23.0,606,29345.6,0,Монолит-кирпич,84226.0,6,119.0,C,"2,85",0.0
23196,50,"п Нагорное, д. 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КИНОДЕВЕЛОПМЕНТ,55.9035,37.6399,Комфорт,2023-12-31,23.0,1429,73550.0,0,Монолит-кирпич,136290.0,5,407.0,C,"2,85",193.0
23198,50,"п Нагорное, д. 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КИНОДЕВЕЛОПМЕНТ,55.901,37.6423,Комфорт,2021-12-30,23.0,628,30537.3,0,Монолит-кирпич,94176.0,7,221.0,C,"2,85",0.0
44071,50,"г Королёв, Орджоникидзе, д. 2Б, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОМПАНИЯ ЭЛКОН,55.9079,37.8497,Типовой,2022-12-31,18.0,233,12021.41,0,Панель,61000.0,8,0.0,B,"2,54 - 2,64",137.0
23708,50,"тер Городское поселение Пироговский, Сурикова, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОМФОРТИНВЕСТ,55.9869,37.721,Комфорт,2020-03-24,10.0,376,17825.0,0,Монолит-кирпич,72030.0,3,0.0,C,"2,73",25.0
23711,50,"тер Городское поселение Пироговский, Ильинского, д. 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОМФОРТИНВЕСТ,55.9846,37.7245,Комфорт,2020-03-23,10.0,224,11154.8,0,Монолит-кирпич,72082.0,4,0.0,C,"2,74",7.0
23545,50,тер Городское поселение Пироговский,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОМФОРТИНВЕСТ,55.9857,37.721,Комфорт,2021-11-02,10.0,277,13543.8,0,Монолит-кирпич,70741.0,3,0.0,D,"2,74",36.0
35963,50,г Мытищи,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОМФОРТИНВЕСТ,55.9862,37.7232,Комфорт,2020-12-10,10.0,120,5696.8,0,Монолит-кирпич,58994.0,3,0.0,B,"2,7",0.0
23546,50,тер Городское поселение Пироговский,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОМФОРТИНВЕСТ,55.9857,37.7232,Комфорт,2021-11-02,10.0,277,13543.8,0,Монолит-кирпич,76273.0,3,0.0,D,"2,74",34.0
35964,50,г Мытищи,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОМФОРТИНВЕСТ,55.9868,37.7232,Комфорт,2020-12-10,10.0,216,10115.2,0,Монолит-кирпич,57186.0,3,0.0,B,"2,7",0.0
30612,50,"г Лобня, улица Горки Киовские, д. 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ТРИУМФ ЭЛИТ КОНСТРАКШН ИНК.,56.0252,37.4718,Комфорт,2020-03-24,19.0,330,20016.0,0,Монолит,58056.0,8,0.0,C,,
10934,50,"деревня Сапроново, район Купелинка, квартал Северный, д. 21",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТАР,55.5336,37.7238,Комфорт,2018-11-13,17.0,198,7652.7,0,Монолит-кирпич,,5,0.0,B,,
10959,50,"деревня Сапроново, район Купелинка, квартал Северный, д. 25",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТАР,55.5338,37.7261,Комфорт,2018-10-12,9.0,96,4575.22,0,Монолит-кирпич,,7,0.0,B,,
10942,50,"деревня Сапроново, район Купелинка, квартал Северный, д. 22",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТАР,55.5339,37.7239,Комфорт,2018-07-23,17.0,200,7732.7,0,Монолит-кирпич,,7,0.0,B,,
41741,50,"пгт Горки Ленинские, корпус 1.3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТАР,55.5324,37.719,Типовой,2024-06-30,20.0,317,13613.8,0,Монолит-кирпич,121783.0,7,0.0,C,"2,8",46.0
35355,50,"с Ермолино, корпус 1.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТАР,55.5323,37.7171,Типовой,2023-03-31,22.0,343,14765.6,0,Монолит-кирпич,102303.0,7,0.0,C,"2,6",132.0
41742,50,"пгт Горки Ленинские, корпус 1.4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТАР,55.5324,37.72,Типовой,2024-06-30,25.0,536,21672.6,0,Монолит-кирпич,136191.0,7,0.0,C,"2,8",46.0
35356,50,"с Ермолино, корпус 1.2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТАР,55.5328,37.7181,Типовой,2023-03-31,26.0,496,20579.1,0,Монолит-кирпич,122057.0,7,0.0,C,"2,6",132.0
2864,50,"г Котельники, карьер ЛКСМиК, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6396,37.8513,Комфорт,2019-09-10,26.0,552,23872.8,0,Панель,86463.0,7,0.0,A++,,
2871,50,"г Котельники, карьер ЛКСМиК, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6395,37.8512,Комфорт,2019-09-20,26.0,432,17241.6,0,Панель,83927.0,7,0.0,A+,,
2873,50,"г Котельники, Карьер ЛКСМиК, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6399,37.8497,Комфорт,2020-05-12,26.0,552,24573.6,0,Панель,92257.0,7,0.0,A+,,
2910,50,"г Котельники, карьер ЛКСМиК, корпус 7",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.641,37.8523,Комфорт,2021-01-29,26.0,240,12998.4,0,Панель,94461.0,8,0.0,A+,"2,72",10.0
2845,50,"г Котельники, карьер ЛКСМиК, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6401,37.8515,Комфорт,2021-01-29,26.0,510,25268.4,0,Панель,91526.0,7,0.0,A+,"2,72",37.0
2938,50,"г Котельники, карьер ЛКСМиК, корпус 8",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6411,37.8536,Комфорт,2021-08-03,26.0,510,25329.0,0,Панель,101481.0,8,0.0,A+,"2,72",10.0
30783,50,"Котельники, карьер ЛКСМиК, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6391,37.8508,Комфорт,2022-02-07,23.0,468,21635.2,0,Панель,114207.0,8,0.0,A+,"2,72",82.0
30782,50,"Котельники, карьер ЛКСМиК, корпус Корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6386,37.8491,Комфорт,2022-06-30,26.0,492,24545.28,0,Панель,115256.0,8,0.0,A++,"2,72",49.0
37715,50,"г Котельники, карьер ЛКСМиК, корпус 10",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6399,37.8528,Комфорт,2023-03-31,23.0,489,24565.9,0,Панель,127337.0,7,0.0,A+,"2,72",62.0
37714,50,"г Котельники, карьер ЛКСМиК, корпус 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6404,37.854,Комфорт,2022-12-31,23.0,468,23648.2,0,Панель,125482.0,7,0.0,A+,"2,72",64.0
41764,50,"г Котельники, карьер ЛКСМиК, корпус 13",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КОТЕЛЬНИКИ,55.6411,37.8508,Комфорт,2024-03-31,26.0,480,16119.2,0,Панель,186836.0,8,0.0,B,"2,72",61.0
10902,50,деревня Ермолино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КУПЕЛИНКА ДЕВЕЛОПМЕНТ,55.5303,37.7216,Комфорт,2019-04-03,17.0,980,44513.8,0,Монолит-кирпич,,7,0.0,A,,
17572,50,с Ермолино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КУПЕЛИНКА ДЕВЕЛОПМЕНТ,55.5317,37.7225,Комфорт,2019-08-27,16.0,677,28880.1,0,Другое,,7,0.0,A,,
30733,50,"деревня Ермолино, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КУПЕЛИНКА ДЕВЕЛОПМЕНТ,55.5357,37.7084,Комфорт,2020-12-16,18.0,657,31874.88,0,Панель,87227.0,8,0.0,C,,
45765,50,"пгт Городское поселение Видное, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КУПЕЛИНКА ДЕВЕЛОПМЕНТ,55.5398,37.7055,Комфорт,2023-12-31,18.0,1101,51628.82,0,Панель,,8,0.0,C,"2,59",26.0
43397,50,"пгт Горки Ленинские, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КУПЕЛИНКА ДЕВЕЛОПМЕНТ,55.5083,37.7842,Комфорт,2024-12-31,18.0,1303,62380.59,0,Панель,115332.0,3,0.0,C,"2,59",42.0
21417,50,д Рузино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КУТУЗОВСКОЕ-1,55.9512,37.1824,Комфорт,2020-10-01,18.0,128,5236.8,0,Кирпич,91360.0,2,0.0,A,"2,85",40.0
